author_id,created_at,text
115887,06_06_2022_23_04,@SpotifyCares Premium &amp; when i️ have it on shuffle it turns off when the song is done and just plays in order and the repeat lights up but doesn’t repeat
SpotifyCares,06_06_2022_23_04,"@115887 Thanks. Just to be sure, are you Free or Premium? Also, can you give us more info on what happens when you try using it? /CB"
115887,06_06_2022_23_04,@SpotifyCares iphone 7+ and i have the most recent update for spotify
SpotifyCares,06_06_2022_23_04,"@115887 Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB"
115887,06_06_2022_23_04,i’m pissed my @115888 shuffle and repeat button just don’t fucking work and i’m getting frustrated
SpotifyCares,06_06_2022_23_04,"@115889 Got it. It's not possible at the moment, but we'll pass on the the suggestion. Could you try reinstalling the app? /PB"
115889,06_06_2022_23_04,"@SpotifyCares Yes, multiple times. No changes. I am Premium User an when @115890  send us users to Spotify there should be a bugfree running App 🤨"
SpotifyCares,06_06_2022_23_04,@115889 Sorry to hear that. The Spotify app on Windows Phone is currently in maintenance mode. More info here: https://t.co/KSq4qse4dE /RS
115889,06_06_2022_23_04,@SpotifyCares 2/2... and there is no way to manage Albums (recently added e.g.) in the App. It's a mess 😲 https://t.co/RlWuqllt8S
SpotifyCares,06_06_2022_23_04,@115889 Hey there! That doesn't sound good. What's happening exactly? Can you let us know the app version you're using? /PB
115889,06_06_2022_23_04,@SpotifyCares @115890 Groove Music quits &amp; redirect to Spotify. But the W10M App is a bugfest.. Any further Updates possible?
SpotifyCares,06_06_2022_23_04,"@115891 No worries. If you have other questions, just give us a shout 😉 /GS"
115891,06_06_2022_23_04,@SpotifyCares ok thx
SpotifyCares,06_06_2022_23_04,"@115891 Hey Mikey! We're afraid there's no way to filter or search that way, but we'll pass that suggestion on to the relevant folks /GS"
115891,06_06_2022_23_04,is there a way to find non-explicit songs that are explicit @SpotifyCares
British_Airways,06_06_2022_23_04,"@115892 caused. We're unable to offer a complimentary upgrade, however we can quote an upgrade if you would like us to? ^Jane 2/2"
115892,06_06_2022_23_04,"@British_Airways Sure, how much would an upgrade cost, out of curiosity?"
British_Airways,06_06_2022_23_04,"@115892 Please can you DM us your booking reference, email address and contact number? We can then look into this for you. Thanks. ^Jane"
115892,06_06_2022_23_04,"@British_Airways Or, more importantly, are there earlier flights than the itinerary I was rebooked on? That's my preference."
115892,06_06_2022_23_04,"@British_Airways This itinerary is preferred--I was unable to view other options in the ""Manage my Booking"" link included in the original cancelation email. https://t.co/kfddWeSW49"
115892,06_06_2022_23_04,@British_Airways I assume that being Sapphire does not matter? I'll have to find a way from IAD to BWI upon landing... Because that's where my car is parked.
115892,06_06_2022_23_04,"Hi @British_Airways! My flight from MAN--LHR--BWI for Nov. 3 was canceled. I was excited to try your Club 787 product. Only available flight is now to IAD which is a hassle, but rebooked anyway--my only option! Any availability in first class on BA293 for the troubles please?"
British_Airways,06_06_2022_23_04,@115893 email address and contact telephone number. We'll look into your complaint and contact you for an update 2/2. ^Oliver
115893,06_06_2022_23_04,"@British_Airways You have all my info.  Check with Sanket Thakur.  Supposedly, he/she is a ""customer service"" rep.  Reference number is 16934380."
115893,06_06_2022_23_04,"@British_Airways  will you ever address my complaint/claim?  Or, do you just ignore it until the 2 yrs are up?"
British_Airways,06_06_2022_23_04,@115894 email address and contact telephone number. We apologise for the delay in our response 2/2. ^Oliver
115894,06_06_2022_23_04,"@British_Airways Booking ref MP79V2 and QMAS91 second one is my son's, have sent all info in being told I'm not entitled to anything?"
British_Airways,06_06_2022_23_04,"@115894 us your booking ref, email address and contact number. 2/2 ^Linda"
115894,06_06_2022_23_04,@British_Airways Will you pay me my hotel and good bill for cancelling my flight home
British_Airways,06_06_2022_23_04,Get the payday party started with 40 European Destinations for £40 each-way or less
British_Airways,06_06_2022_23_04,"@115895 Hi Sam, that is the correct email. ^Helen"
115895,06_06_2022_23_04,@British_Airways can I just confirm the email that would send passport details to change a name on a ticket is __email__?
British_Airways,06_06_2022_23_04,"@115896 Hi Sreejit, we have no info about this as yet. Please keep an eye online as this will be updated as soon as we know. ^Helen"
115896,06_06_2022_23_04,"@British_Airways https://t.co/NM3ZczuH2W here's the news article in case you guys need it. If you have any updates in the future, do share. Thanks."
British_Airways,06_06_2022_23_04,"@115896 Thanks Sreejit, we would recommend checking on Manage My Booking for any updates. ^Jane"
115896,06_06_2022_23_04,"@British_Airways runway is under maintenance at Delhi from 7 nov. flights have been cancelled. Wanted to know status of BA0257, lhr-del 7nov"
British_Airways,06_06_2022_23_04,"@115897 Hi David, confirmation emails can take up to 24 hrs. Have you been waiting longer than this? ^Helen"
115897,06_06_2022_23_04,@British_Airways It's been 24 hours now. Could you please assist? Thanks. My email address is __email__
115897,06_06_2022_23_04,"@British_Airways Not yet, but I thought it was strange that I received a confirmation email for one of the flights, but not the other. Thanks."
British_Airways,06_06_2022_23_04,"@115897 Hi David, could you let us know the flights you've booked and dates of travel, along with your full name and contact number. Thanks. ^Sophie"
115897,06_06_2022_23_04,"@British_Airways Amsterdam to London on 28/11/17
London to Athens on 30/11/17 - have received confirmation for this

Contact: +49 1708733216"
115897,06_06_2022_23_04,@British_Airways Full name: David Simons
115897,06_06_2022_23_04,"@British_Airways Any update, Sophie? Thanks."
British_Airways,06_06_2022_23_04,"@115897 We'll check this for you, David. Can you provide us with the booking reference for the confirmation you have? Please send this via DM. ^R"
115897,06_06_2022_23_04,"@British_Airways I made two bookings, but only received a confirmation email for one of the flights. Little help?"
comcastcares,06_06_2022_23_04,@115898 I definitely want to make sure your charges are correct. Please DM me your address and phone# so I can better assist. -SLM
115898,06_06_2022_23_04,@comcastcares ✔
115898,06_06_2022_23_04,.@comcastcares tired of getting charged for equipment that was returned months ago. Please stop it.
comcastcares,06_06_2022_23_04,"@115899 address, and phone number so I can assist further with this issue. Thanks! -KW"
115899,06_06_2022_23_04,@comcastcares Sent and thank you
115899,06_06_2022_23_04,@115900 hi I got some odd text alert from you I don't have your service why would I get alerts
comcastcares,06_06_2022_23_04,"@115899 Hi, I'll be happy to look into the text you received and see what I can do to help. Please send a DM with your full name,"
comcastcares,06_06_2022_23_04,"@115901 Hello, have you checked your scheduled menu? You may have a series recording scheduled. - Matt"
115901,06_06_2022_23_04,@comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only want regular broadcast games recorded like TiVo does.
comcastcares,06_06_2022_23_04,@115901 If you set a recording for a sports team it will try to record it on any available network. - Matt
115901,06_06_2022_23_04,"@comcastcares Thanks for your reply but that's why I said Update your Software. If  @115902 knows not to record on an unavailable channel, it's software."
comcastcares,06_06_2022_23_04,@115901 We can certainly share your feedback moving forward as we're always looking to improve the customer experience. -DSC
115901,06_06_2022_23_04,Why does @115900 record programs on my DVR from channels I don't subscribe to? Blank recordings. I don't have NBA LP! #UpgradeYourSoftware! https://t.co/0ir2a2rSt1
comcastcares,06_06_2022_23_04,@115903 and send us a Direct Message with your account information so that I can see what's going on. –XG
115903,06_06_2022_23_04,wow when you want to watch the world series and @115900  decides to have an outage!!!!
AmericanAir,06_06_2022_23_04,@115904 We'll be sure to pass along your kind words! #AATeam
115904,06_06_2022_23_04,@AmericanAir Erica on the lax team is amazing give her a raise ty
AmericanAir,06_06_2022_23_04,@115904 Our apologies for the delay in responding to you. Have you made it to LAX? Let us know if you still need assistance.
115904,06_06_2022_23_04,@AmericanAir Could you have someone on your lax team available to guide me to my gate ASAP
115904,06_06_2022_23_04,@AmericanAir have a flight at 330pm (45mins) I’m almost to Lax. I’m legally blind and didn’t know where to let you know I need assistance.
AmericanAir,06_06_2022_23_04,"@115905 Aww, that's definitely a future pilot in the making! #HappyHalloween"
115905,06_06_2022_23_04,Ben Tennyson and an American Airlines pilot. 🎃 #trunkortreat #halloween #2017 #diycostume #parenting @americanair … https://t.co/f1nNHQ0iLa https://t.co/lDViDkRdB1
AmericanAir,06_06_2022_23_04,@115906 This is a great option for customers who want to share miles and it's cheaper than having to purchase them.
115906,06_06_2022_23_04,"@AmericanAir Right, but I earned those. I also shouldn’t have to pay to pass them to my own spouse. You need to change your program."
AmericanAir,06_06_2022_23_04,@115906 We're sorry for your frustration.
115906,06_06_2022_23_04,"I’m sorry, what? It’s going to COST me $50 to transfer 4,000 AA Advantage points to my spouse? @AmericanAir this is ridiculous!!"
AmericanAir,06_06_2022_23_04,"@115907 It's always a pleasure to have you on board, John. Have a wonderful flight over the pond!"
115907,06_06_2022_23_04,Heading to London tonight will be there for 5 days doing some exciting stuff:) @AmericanAir get the drinks ready I coming aboard:) JB
AmericanAir,06_06_2022_23_04,"@115908 Pilots, Potter, Pumpkins and Skeletons...oh my! They're all adorable."
115908,06_06_2022_23_04,Check out these tiny trick-or-treaters all dressed up in our #NICU. Hey @AmericanAir! We have your youngest #pilot in training! #Halloween https://t.co/0C3aXJhiAg
AmericanAir,06_06_2022_23_04,@115909 We're glad you got to kick back and enjoy a show while flying! Thanks for your kind words.
115909,06_06_2022_23_04,"Thank you, @AmericanAir for playing #ThisIsUs and for having great flight attendants on my flight back home!"
TMobileHelp,06_06_2022_23_04,"@115910 Hey, Trevor! Send us a DM, and we'll take a closer look! *KellenF"
115910,06_06_2022_23_04,@115911 Sweet! I’m still paying on my 7plus but I have a jump. Any way to find out what to do in my situation and how much money I need to put down?
115911,06_06_2022_23_04,@115910 No sir! You can still preorder at https://t.co/E7pnnCVItW *JoanO
115910,06_06_2022_23_04,@115911 Are pre orders done for the X?
115911,06_06_2022_23_04,@115910 Go for it Trevor *ErikS
115910,06_06_2022_23_04,@115911 I have a question.
115911,06_06_2022_23_04,"Be ready for your next iPhone. Join our iPhone upgrade program for free!
 https://t.co/ELb8YQspF6"
TMobileHelp,06_06_2022_23_04,@115912 @115913 Thanks for getting that DM sent over - I've got it and am replying now. https://t.co/93XwcSKFIy *RayButler
115912,06_06_2022_23_04,"@115913 @115911 By 'upfront' I hope you don't mean 'upfront fees""!  DM sent!"
115912,06_06_2022_23_04,@115913 @115911 just called in to switch from AT&amp;T. They wanted $75 to switch 3 phones! I said no way! Inconsistent messaging - shame!
TMobileHelp,06_06_2022_23_04,@115914 Yay for T-Mobile Tuesdays- lets's get you taken care of! Send a DM my way: https://t.co/jGtdfLsVbg *ErikaHoleman
115914,06_06_2022_23_04,@TMobileHelp trying to redeem a free tuesday code and its not letting me telling me theres an error can i get help with this?
TMobileHelp,06_06_2022_23_04,"@115915 Well, we'd be happy to take a look at that and see what's going on, Jenny. DM us, we're here to keep you connected. *JoanO"
115915,06_06_2022_23_04,T-Mobile So Bs My Internet Stop Working For 3 Hours https://t.co/YISXwAHace
TMobileHelp,06_06_2022_23_04,@115916 Hey we are here and we want to help! If you have any questions feel free to shoot us a DM! *KatGrisham
115916,06_06_2022_23_04,No. That opportunity has passed. Bad customer experience @115911 &amp; @343   Not going back ever again. #FAIL https://t.co/05pINkDFGd
TMobileHelp,06_06_2022_23_04,@115917 Can I have you DM me at: https://t.co/rYd2PDuSPi *RobFahl
115917,06_06_2022_23_04,@TMobileHelp  https://t.co/tznFggbx3Y
TMobileHelp,06_06_2022_23_04,@115917 We want to help you with this great #TMobileTuesday deal! Shoot me a DM here https://t.co/jAb1JkOMRy  *AngieShaw
115917,06_06_2022_23_04,@TMobileHelp @115918 OK maybe my problem too let me try that resizing.
TMobileHelp,06_06_2022_23_04,@115918 You are welcome and thanks for letting us know. If you need anything else we are here for you. #HappyTMobileTuesday *KennethStone
115918,06_06_2022_23_04,@TMobileHelp Got it. One of them resized to 4x4. So instead of alerting me it just wouldn't take the coupon code. I resized it and it worked. Thanks.
TMobileHelp,06_06_2022_23_04,"@115918 We want this to work perfectly! Do you have at least 10 photos selected? If not, add another and try. DM w/ any questions! *ChrisBradstreet"
115918,06_06_2022_23_04,@TMobileHelp @1247 The @10568 code is not working when applied at checkout. Can you please look into this? https://t.co/SJvM7AW24t
VirginTrains,06_06_2022_23_04,@115919 If you're unhappy with your experience on this call please contact us on our website: https://t.co/rkAZcF6uR3 ^CB
115919,06_06_2022_23_04,@VirginTrains so i wait almost 3 hours and then they are rude and arrogant &amp; unhelpful after which she is raising a technical case https://t.co/yi9oxFMatO
VirginTrains,06_06_2022_23_04,@115920 You'd need to contact our Aftersales team on 0344 556 5650 from 8am ^CB
115920,06_06_2022_23_04,@VirginTrains thanks!
115920,06_06_2022_23_04,"@VirginTrains hi! i need some help with a booking i need to change, and made a mistake on. who can i contact?"
VirginTrains,06_06_2022_23_04,"@115919 When amending a ticket the system would show a fare that matches your previous purchase, but this may be higher ^CB"
115919,06_06_2022_23_04,"Gotta luv @VirginTrains finally get 2 call cntr, they tried to charge me £176 for a ticket which can b purchased for £88 online https://t.co/I7rkohYqaI"
VirginTrains,06_06_2022_23_04,@115921 Yes it does. You need to select the return journey then in the ticket flexibility menu you can select open return ^CB
115921,06_06_2022_23_04,"@VirginTrains Thanks, see it now. Real shame about how poor the new App is though."
115921,06_06_2022_23_04,@VirginTrains Hi- does the new app have an option to buy an open return?
VirginTrains,06_06_2022_23_04,"@115922 Not at this stage sadly, but the some lines will reopen shortly so services will be on the move ^CB"
115922,06_06_2022_23_04,@VirginTrains Thanks
115922,06_06_2022_23_04,@VirginTrains My daughter is on the Euston train stuck just outside Preston. Any timeframes for arrival?
VirginTrains,06_06_2022_23_04,#VTNEW Due to the emergency services dealing with an incident at Preston all lines are closed.
VirginTrains,06_06_2022_23_04,@115923 We don't have that information here I'm afraid Andy ^CB
115923,06_06_2022_23_04,"@VirginTrains What are your targets for next season? I see your prices go up, so I assume you've set performance targets reflective of that."
VirginTrains,06_06_2022_23_04,"@115923 These delays are out of our control, but we do work with Network Rail to try and reduce any problems ^CB"
115923,06_06_2022_23_04,"@VirginTrains Oh, that's nice. What are you doing about it? What are you targets next year?"
VirginTrains,06_06_2022_23_04,"@115923 I understand the frustration this causes, Andy ^CB"
115923,06_06_2022_23_04,"@VirginTrains Always some supposedly acceptable reason, yes I get that, but when one uses the trains every week and spends a lot of money, for it to be late regularly is just not acceptable."
VirginTrains,06_06_2022_23_04,@115923 Sadly the service has been delayed due to a fault on the line ^CB
115923,06_06_2022_23_04,@VirginTrains The 06:20 from Euston. Now I'm here waiting on the 19:00 from B'ham int. Also late.
VirginTrains,06_06_2022_23_04,"@115923 Hi Andy, really sorry to hear this. Which service are you travelling on please? ^HP"
115923,06_06_2022_23_04,"@VirginTrains For at least the third time this year, I will miss the meeting I especially took the train for in the first place. So often late. No refund because it ""doesn't qualify"". Next season = car."
VirginTrains,06_06_2022_23_04,@115924 Some lines will be reopening shortly so you'll get through but delays are expected ^CB
115924,06_06_2022_23_04,"@VirginTrains Thanks, we are an hour away so fingers crossed!!"
115924,06_06_2022_23_04,@VirginTrains We are enroute to Preston Now from Euston. Will we have to wait it out?
SouthwestAir,06_06_2022_23_04,@115925 We're truly sorry to hear that. Please PM us more info so we can followup with you. ^VP
115925,06_06_2022_23_04,I really hadthe WORST experience ever from start to finish with @SouthwestAir  will never fly internationally again with them
SouthwestAir,06_06_2022_23_04,"@115926 Happy HalloWN! Bottoms up, Risa! ^SL"
115926,06_06_2022_23_04,Celebrated Halloween on a @southwestair flight with my pumpkin spice @15890 and a delicious (free) @115927 O… https://t.co/GGPGaaFVq2 https://t.co/gnCxPEsaEv
SouthwestAir,06_06_2022_23_04,"@115928 We aim to please, Eric! Your love means the world to us, and we can't wait to share the skies with you again soon! ^MK"
115928,06_06_2022_23_04,Thanks to the wonderful @SouthwestAir crews of flights 1732 &amp; 560 for getting us from Sacramento to KC safe and sound! #YouRock
SouthwestAir,06_06_2022_23_04,@115929 Please DM us a picture of the error you're receiving. ^MA
115929,06_06_2022_23_04,@SouthwestAir Its working again
SouthwestAir,06_06_2022_23_04,"@115929 Oh good! Happy to hear that, Jenessa. We hope to see you onboard soon! ^MA"
115929,06_06_2022_23_04,@SouthwestAir consider this your 1st reported error
SouthwestAir,06_06_2022_23_04,"@115929 Hm, we haven't had any reported errors lately. Have you tried accessing your RR account via a different browser? ^MA"
115929,06_06_2022_23_04,@SouthwestAir is down on the my account page 😑😑
AskeBay,06_06_2022_23_04,"@115930 Hi Simon! I’m sorry to hear this! Sounds like your account may have been compromised. I strongly advise you to contact our security teams &gt; https://t.co/hV7XdVcjA7 if you haven’t already done so, to make sure you do to ensure your account is fully secured. ^GR"
115930,06_06_2022_23_04,@AskeBay sure will do. Getting refunded by the sellers in the meantime.
AskeBay,06_06_2022_23_04,@115930 Thanks for the update Simon! Please let us know if there’s anything we can help you with! Have a great day! ^GR
115930,06_06_2022_23_04,"Change your @115931 password and turn on two-step verification or else you, too, may receive a paypal receipt for a van reversing camera with a random delivery address in Walthamstow."
SouthwestAir,06_06_2022_23_04,"@115932 We love to give out free boos so much, we're basically ghosts! Happy HalloWN and bottoms up! ^SL"
115932,06_06_2022_23_04,Best part of my Halloween? Free drinks on all my @SouthwestAir flights for the holiday👻It’s spooktacular.
SouthwestAir,06_06_2022_23_04,@115933 That's music to our ears! They call us Southbest for a reason. ^SL
115933,06_06_2022_23_04,"@SouthwestAir Me to! I'm super excited, get to try this entire trip all over again, and at least this time I know I'll have the best time due to y'all ☺️"
SouthwestAir,06_06_2022_23_04,@115933 We've got the date circled on our calendar! Counting down the minutes until we can welcome you onboard. ^SL
115933,06_06_2022_23_04,"@SouthwestAir You'll be seeing me at the end of this month for the concert I missed my flight for because of American Airlines, thank you again guys 💕"
SouthwestAir,06_06_2022_23_04,@115933 We hope to see you onboard soon! ^MS
115933,06_06_2022_23_04,"@SouthwestAir You guys are amazing, seriously thank you from the bottom of my heart!"
SouthwestAir,06_06_2022_23_04,"@115933 We're a Customer Service Company that just happens to also fly airplanes, Heather. Thanks for sharing the love! ^NA"
115933,06_06_2022_23_04,"@SouthwestAir You guys helped me so much trying to get me on a flight that was not even through yours, amazing company, amazing people, thank you so much💕"
SouthwestAir,06_06_2022_23_04,"@115933 Just 'cause you're not traveling with us doesn't mean we can't be there for you Heather! Glad we could help, and have a great weekend! ^SO"
115933,06_06_2022_23_04,@SouthwestAir helped me out to try to get through to my flight when my @AmericanAir didn't and my flight was with AA. Wow. Loss for words
115929,06_06_2022_23_04,"@SouthwestAir yup all 400 errors, even turned off my ad blocker"
SouthwestAir,06_06_2022_23_04,"@115934 Happy to take a look into this, Christine. Please DM us your confirmation number so we can follow up. ^MA"
115934,06_06_2022_23_04,@SouthwestAir Why would we be receiving errors when we try to check-in? Our flight takes off at 4 but we keep getting error messages...
SouthwestAir,06_06_2022_23_04,"@115935 HalloWN for the win! We sure enjoyed spending this spooky day with you, Abbye. ^MA"
115935,06_06_2022_23_04,"I’d fly @SouthwestAir any day of the year, but they make #Halloween really fun to travel on 🎃💀👻"
AskeBay,06_06_2022_23_04,@115936 Hi. Sorry to hear the buyers have not followed through. Did you open an unpaid item claim? You can set buyer requirements which will block buyers who have strikes against them which will reduce this from happening. See here&gt; https://t.co/5GCQb0IEA0. Thanks ^SG
115936,06_06_2022_23_04,EVERYTIME i sell something on @115937 @AskeBay the bid comes back as fraudulent and i have to repost.  7 days wasted.  I’m done.  Ugh.
AskeBay,06_06_2022_23_04,"@115938 Hi there. Sorry to hear the item has not arrived. Is there tracking for the item? If not, I'd advise opening an item not received claim. You can learn more about that here&gt; https://t.co/0toc8cKSB0. Any other questions, let us know. ^SG"
115938,06_06_2022_23_04,"@AskeBay The item has been marked as delivered, and the system would not let me contact ebay customer service directly. It was not sellers fault, it was mismanaged somewhere between shipment and delivery. Still file a claim?"
115938,06_06_2022_23_04,@AskeBay Need to contact customer service directly. Please DM contact email for customer service
AskeBay,06_06_2022_23_04,"@115938 As the seller is responsible for the courier, they can claim for lost items from the courier. You still have to open a claim through eBay to be protected. Please follow the previous steps. We cant outbound DM. You can DM us if you have any other questions. ^SG"
115938,06_06_2022_23_04,"@AskeBay Ok, thank you for your help, I'll do that."
AskeBay,06_06_2022_23_04,"@115938 You're more than welcome. Any other questions, please dont hesitate to ask. Thanks ^SG"
115938,06_06_2022_23_04,"@AskeBay I have further questions about my eBay transaction- I DM'ed to explain, thanks"
AskeBay,06_06_2022_23_04,@115938 Just responded a moment ago - thanks for your patience! ^TL
115938,06_06_2022_23_04,@AskeBay Thanks!!
115938,06_06_2022_23_04,@AskeBay Need further assistance about situation- I DMed the recap and update. Thanks in advance!
115938,06_06_2022_23_04,"@AskeBay need assistance. Bought item, due to be delivered Saturday. Never received item, despite being marked as delivered. No response from seller, delivery services cannot assist with lost/missing package. Please advise."
hulu_support,06_06_2022_23_04,"@115939 Oh no! Any aspect about navigation that you find difficult? For now, the following guide may help: https://t.co/zS2PPOcsyE."
115939,06_06_2022_23_04,@hulu_support Getting to the lists of episodes.  It’s not difficult.  Just way more annoying.  Plus you can’t see as many choices on screen at once.
hulu_support,06_06_2022_23_04,@115939 Apologies for the difficulties! That was definitely not our intention. We'll absolutely pass on your feedback to our developers.
115939,06_06_2022_23_04,@hulu_support Thanks
115939,06_06_2022_23_04,@hulu_support   @115940 my wife and I hate the new  interface.    Enjoy the content but getting their is a horrible experience
hulu_support,06_06_2022_23_04,"@115941 Sorry for the delay and trouble, Melanie! So we can get our team on this with you, please call using: https://t.co/LkhXOWWq74."
115941,06_06_2022_23_04,@hulu_support Hi! Someone changed my password (hacked). Asked reset link x 3 over an hour ago - no email. Not in junk. What can I do?
hulu_support,06_06_2022_23_04,"@115942 If browsing from Home, press the option for more details &gt; go to the show page &gt; use the Episodes tab to browse/pick an ep."
115943,06_06_2022_23_04,"@hulu_support @115942 I think we understand HOW it works, it's just frustrating that it USED to be much more user-friendly before this update."
115942,06_06_2022_23_04,@115943 @hulu_support Yep. This
115942,06_06_2022_23_04,@hulu_support It’s not intuitive. Takes me too long to find the episode I want instead of the episode presented to me.
hulu_support,06_06_2022_23_04,"@115942 We're sorry to hear this, Heather! Anything in particular about the new app that you find frustrating? We're here to help."
115942,06_06_2022_23_04,@115944 @115940 Yep. Challenging. Frustrating. Things you don’t need when you’re just trying to watch Bob’s Burgers.
115944,06_06_2022_23_04,@115942 @115940 It's....very challenging.
115942,06_06_2022_23_04,I feel it’s important to remind @115940 that its new interface has made watching what you want to watch nearly impossible. Zero stars.
hulu_support,06_06_2022_23_04,"@115945 We'd hate to see you go! HDMI mirroring isn't supported at this time, but we'll be sure to share the interest in this w/our team"
115945,06_06_2022_23_04,@hulu_support Sounds like generic #yourenotgonnafixit replh
hulu_support,06_06_2022_23_04,"@115945 We can't make any promises about HDMI streaming, but rest assured that we care about your concerns and have shared the feedback."
115945,06_06_2022_23_04,Love @115940 but lost home internet&amp; just learned can’t Mirror Hulu on iPad hdmi adapter. Wanted to get Hulu live. Guess I’ll have to cancel all of Hulu &amp; look at @115946 or something like that 😢 why #Hulu why???
hulu_support,06_06_2022_23_04,"@115947 You'll be glad to know that if you have a Spotify student account, you can get Hulu for free! https://t.co/dxpbd9X6kS. 🎶 💚 📺"
115947,06_06_2022_23_04,@115940 What if you do like @115948 and @115888 and have a student discount
115947,06_06_2022_23_04,@115940 i am a college student why can’t i still use my Mom’s/family account while I’m away at college
GWRHelp,06_06_2022_23_04,@115949 Hi there. Buses depart from the northern interchange at Reading. Phil.
115949,06_06_2022_23_04,@GWRHelp Do u expect people to travel with a compass???
GWRHelp,06_06_2022_23_04,"@115949 Head to the multi-storey car park, outside you will see a sign for rail replacement. Phil."
115949,06_06_2022_23_04,@GWRHelp boarding the 22:45 from pad to swindon. Where in reading do I have to go for the bus?dont usually find staff to help!!!
sprintcare,06_06_2022_23_04,@115950 This is really concerning to us and we would love to help. Can you let us know what issues you are having with your connection. KB
115950,06_06_2022_23_04,@sprintcare If it was concerning I wouldn’t have to be tweeting you so much over the last few years
115950,06_06_2022_23_04,@sprintcare Well if you could fix your fucking potato towers out here in Albuquerque that would be a start. https://t.co/qyDs2dbgQI
sprintcare,06_06_2022_23_04,@115950 Hi there! Service issues huh? Let us take a look into this for you. Shoot us a DM to assist further. -JA
115950,06_06_2022_23_04,@sprintcare Just fix it
115950,06_06_2022_23_04,@115714 fuck you fix my connection
sprintcare,06_06_2022_23_04,@115712 Just click ‘Message’ at the top of your profile. We're always here and eager to assist.
115712,06_06_2022_23_04,@sprintcare I've sent several private messages!!! and no one responds!
sprintcare,06_06_2022_23_04,@115712 Do you have a good contact number where you can be reached?
115712,06_06_2022_23_04,@sprintcare I sent it twice now to apparently noone!
115712,06_06_2022_23_04,@115714 @sprintcare how can I get in touch with someone that matters at Spring Corporate
sprintcare,06_06_2022_23_04,@115712 Do you have a good contact number where you can be reached? Please send through the private link.
sprintcare,06_06_2022_23_04,@115951 Get started here: https://t.co/dYSbRQ3CL0 Conversation will be continued in your secured web browser. -FR
115951,06_06_2022_23_04,@115913 I'm a #TMobile customer getting the runaround from @115714 to unlock ported phones. Now my kids don't have phones 2nite. Help!
sprintcare,06_06_2022_23_04,@115951 Hello please go to the link I will need additional information to work on getting phones unlocked. -FR
sprintcare,06_06_2022_23_04,@115952 Hey we would love to further educate you on our amazing Sprint Flex Lease option. Send us a DM lets chat. -CW
115952,06_06_2022_23_04,"@115714 After those 12 months, if you decided to upgrade what happens to the remaining 6 months if you’re on a 18 mo Flex lease like me?"
115714,06_06_2022_23_04,"Save big our best-selling phones, &amp; get FREE Upgrades to any phone after 12 consecutive on-time payments https://t.co/yvX1tLnLlZ"
sprintcare,06_06_2022_23_04,"@115953 Hey Tayler, having service issues? Shoot us a DM for further assistance! -RW"
115953,06_06_2022_23_04,@115714 you wanna actually turn on your internet towers to work or nah?
Ask_Spectrum,06_06_2022_23_04,@115954 I can look into that for you. Can you please send me your account or phone number directly in a private message? ^AS
115954,06_06_2022_23_04,@115955 I need you idiots to stop sending me to collections. YOU owed ME money. I owe you nothing. Get your shit together.
Ask_Spectrum,06_06_2022_23_04,@115956 I apologize. We're now following you. ^RR
115956,06_06_2022_23_04,"@Ask_Spectrum You don’t follow me so I can’t never mind we’ll call but gotta say @11 was great, jury still out on @12"
Ask_Spectrum,06_06_2022_23_04,@115956 OK. Please send a DM regarding this matter when you can. ^RR
115956,06_06_2022_23_04,@Ask_Spectrum Will be happy to discuss my problem in DM but not thru link you sent
Ask_Spectrum,06_06_2022_23_04,@115956 My apologies for any issues you're currently having. I'd be happy to help anyway we can. Please DM your service p... https://t.co/pcCWPPfuNu
115956,06_06_2022_23_04,"@Ask_Spectrum having trouble with a cable box, can you help?"
Ask_Spectrum,06_06_2022_23_04,"@115718 I apologize. The number provided is not bringing up an account. Can you DM me your full address, please? -JB"
115718,06_06_2022_23_04,I’ll do it LIVE so there is no confusion. Paul Garrison 850.266.3576 https://t.co/5GI1Wh765p
sainsburys,06_06_2022_23_04,"@115957 ...products. By 2020, we'll make sure that our own packaging has been reduced by half compared to 2005. Reid 2/2"
115957,06_06_2022_23_04,@sainsburys what are you doing to reduce the use of single use plastic in the product lines you carry? #reducewaste
ChipotleTweets,06_06_2022_23_04,@115958 True story! Thanks for stopping by – enjoy that burrito. -Becky
115958,06_06_2022_23_04,don’t forget to cop your $3 @Chipotletweets burrito today ✨ https://t.co/Yho0pkQhbI
ChipotleTweets,06_06_2022_23_04,@115959 You look WONDERful! Thanks for stopping by. -Becky
115959,06_06_2022_23_04,Thanks @ChipotleTweets for the $3 burrito bowl! #halloweentreats https://t.co/wjIdjvNvti
ChipotleTweets,06_06_2022_23_04,@115960 That doesn't look right. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky
115960,06_06_2022_23_04,@ChipotleTweets nope just laziness.
115960,06_06_2022_23_04,@ChipotleTweets I didn't know my boy ordered half a bowl... #WheresTheRice? https://t.co/Qmqiy3nYIg
ChipotleTweets,06_06_2022_23_04,@115961 The absolute best. What are you going to order? -Becky
115961,06_06_2022_23_04,"@ChipotleTweets We got two burritos, chips and queso. 👍🏼"
