author_id,created_at,text
Uber_Support,06_06_2022_23_06,"@116281 Sorry to hear about the trouble, Jasmany. We've escalated your concern - a member of our team will be in touch shortly via in-app. These type of issues are handled off social media. We apologize for any inconvenience this may have caused."
116281,06_06_2022_23_06,"@Uber_Support That's a big lie otherwise my account would be up and running, stop lying, I'll make it public all the lies your guys have told me, been told it would only take 48 hours been waiting 5 DAYS"
Uber_Support,06_06_2022_23_06,"@116281 Hey there, Jasmany! We can see that a member of our team is looking into this for you. In an effort to enhance your support experience, and to avoid further confusion we'll be following up with any further questions or concerns you may have through in-app support."
116281,06_06_2022_23_06,"@Uber_Support Nah, I don't want in-app support you people are lying, get my app up and running NOW, I've been waiting for 5 days, you guys are lying, and closed my app cuz I reported another driver with a gun in his vehicles, I'm not stopping, next is facebook"
116281,06_06_2022_23_06,"@116276 ANSWER ME, WHY IF I REPORT ANOTHER DRIVER WITH A GUN IN HI VEHICLE MY ACCOUNT GETS PUT ON HOLD????????"
Uber_Support,06_06_2022_23_06,"@116282 We definitely want to take a closer look. However, due to our policy terms and conditions, we will need to discuss this with the account holder. Please message us with the email address associated with the account and we'll follow up with her directly via in-app support."
116282,06_06_2022_23_06,"@Uber_Support I already messaged you her email address. Not sure what you mean with in-app support, but do you realize you guys deactivated her account?"
Uber_Support,06_06_2022_23_06,@116282 Here to help! Please confirm the email address or phone number through direct message so we can further assist
116282,06_06_2022_23_06,"@115873 @Uber_Support 
My wife account got charged w 2 uber eats orders we never placed.
Called help number,  and after 20 min hold, all we were told had to email uber help
Seriously?"
Uber_Support,06_06_2022_23_06,@116283 We're here to help. Send us a DM with your email address so we can assist.
116283,06_06_2022_23_06,An uber driver 1)let me drive 2)started petting my hair as I drive 3)hugged me goodbye and 4)proceeded to touch my ass dyring said weird ass hug @115873 get ur shit together
Uber_Support,06_06_2022_23_06,@116284 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.
116284,06_06_2022_23_06,"@Uber_Support I booked a trip with you tonight, and after I paid for the trip the driver never came and the drive was completed in the app, what can we do to get our money back?"
Uber_Support,06_06_2022_23_06,"@116285 Hi, Eric. Kindly visit this link for more info; https://t.co/HULHsCQlaL"
116285,06_06_2022_23_06,@Uber_Support I definitely did this to no avail - it kept defaulting to the terminal.
Uber_Support,06_06_2022_23_06,"@116285 Sorry to hear about the trouble, Eric! At airports, there are usually only specific pick up zones which would then make moving the pin to your exact location default back to the designated pick up zone. We apologize for the inconvenience."
116285,06_06_2022_23_06,"@Uber_Support; why do you make it impossible to arrange for a pick up at an FBO at an airport? I'm in the US and no matter what I do, the pick up location defaults to the terminal. I'm not at the the terminal. I'm at the FBO. You guys lost 3 rides tonight."
Uber_Support,06_06_2022_23_06,@116286 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.
116286,06_06_2022_23_06,"For those of you who saw my insta story earlier today, I am safe. I got into a car accident while riding in my @115873 and am currently being checked out in the ER. Moments like this make me realize how quickly things in life can change and how lucky I am to be here. I thank God."
Uber_Support,06_06_2022_23_06,@116287 Due to our privacy policy we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/rOtqyWzf0B so we can assist them further. Please let us know if you have any other questions.
116287,06_06_2022_23_06,"@115873 @116288 My friend, Harsh Ranjan left his phone in uber cab while returning home. He tried calling his phone, it rang at the beginning then after few seconds it's coming as switched off. I am sharing the driver details and trip details. Kindly help. https://t.co/m1QNY1rSm2"
Uber_Support,06_06_2022_23_06,@116289 We can definitely take a look! Send us a DM with your email address so we can follow up.
116289,06_06_2022_23_06,@Uber_Support Minimum fare rides lose money. Fix it.
Uber_Support,06_06_2022_23_06,@116269 Here to help! Send us a DM with your email address with more info so we can assist.
Uber_Support,06_06_2022_23_06,@116290 Happy to help! Please confirm your email address or phone number through direct message (DM) so our team can assist you further.
116290,06_06_2022_23_06,@Uber_Support Already did weeks ago. Been answered to reboot/reinstall.
Uber_Support,06_06_2022_23_06,@116290 Here to help! Send us a DM with your email address so we can assist.
116290,06_06_2022_23_06,@Uber_Support Well paypal payment not working since the start of the week.
Uber_Support,06_06_2022_23_06,@116290 Here to help. Send us a note at https://t.co/5MN4s6W3AA so our team can connect.
116290,06_06_2022_23_06,@Uber_Support since the ParisGamesWeek your system dosnt work by paypal. F*** it i'm taking taxis.
Uber_Support,06_06_2022_23_06,@116291 We're here to help! Send us a DM with your email address so we can follow up.
116291,06_06_2022_23_06,@Uber_Support I already tried this. It failed.
Uber_Support,06_06_2022_23_06,@116291 Here to help! Send us a note at https://t.co/fS660rQ8NQ so our team can connect.
116291,06_06_2022_23_06,When your @115873 driver accuses you of stealing his “hustle” money from his cup holder but then finds it under his seat and was rude and disrespectful &amp; denies you a refund...
Uber_Support,06_06_2022_23_06,@116292 We're here to help. Can you please send us a DM with your email address so we can look into this?
116292,06_06_2022_23_06,@115877 Tell me why I've called support four times and been on hold for ages every time .. If no one answers what's the point of having a support number
USCellularCares,06_06_2022_23_06,"@116293 Martel, who’s the phone manufacturer? ^AW"
116293,06_06_2022_23_06,@USCellularCares my phone warranty had expired one day
UPSHelp,06_06_2022_23_06,@116294 I'm really sorry to hear that. Please DM your tracking # so we can look into that for you. ^MC https://t.co/wKJHDXWGRQ
116294,06_06_2022_23_06,"@115817 has ONE job...so why is my daughter's bday gift lost? Despite bar code, no one knows where it is. GREAT job. @81 ONLY from now on."
AsurionCares,06_06_2022_23_06,@116295 We're glad you had a good experience! Please let us know if we can offer you any further assistance. ^KF
116295,06_06_2022_23_06,"@AsurionCares just got off the phone w/ a rep, Austin, can I just say that was one of the best customer service experiences I’ve ever had!"
AsurionCares,06_06_2022_23_06,"@116296 We have forwarded your information to our team, we will be in contact with you. ^KF"
116296,06_06_2022_23_06,"I bought @172 #LUMIX &amp; sensor crapped w/in 6 months. It's been ""in repair"" 6 wks. At this point, I say go another brand. cc/ @116297"
GloCare,06_06_2022_23_06,@116298 Good evening Solomon. May we have your cellphone number to run a check on your line? FA
116298,06_06_2022_23_06,@GloCare 08070635658
GloCare,06_06_2022_23_06,@116298 May We know when the deduction was made and how much?EE
116298,06_06_2022_23_06,@GloCare  a feast for glo collecting tat funds as if I don't know wat to do wit money please delete all unnecessary things I didnt subscribe
Uber_Support,06_06_2022_23_06,@116299 So sorry to hear this. Please send us a DM with your email address so we can help.
116299,06_06_2022_23_06,"@115877 AND NOW, I CAN'T EVEN REORDER BECAUSE THE RESTAURANT IS CLOSED!!!!!!!!!!!!!!!!!!!!!!!!!! UBER EATS UBER SUCKS."
Tesco,06_06_2022_23_06,"@116300 Hi James, oh dear! I can understand your concerns. Can you return the Cake Tin with your receipt to the store, my colleagues will be able to assist further. Ty - James"
116300,06_06_2022_23_06,Um.... @Tesco ... This is not 12 centimetres... https://t.co/yptB7ErYQx
Tesco,06_06_2022_23_06,"@116301 Hi Mohammed, can you DM me with the store you visited, the time of your visit and the colleagues name or description you spoke with? Ty - James https://t.co/py5Z991Bme"
116301,06_06_2022_23_06,@Tesco Well I have tried and they clearly said they can't as I opened the box
Tesco,06_06_2022_23_06,"@116301 Hi Mohammed, I'd advise returning the product returning the Nappies with your delivery documents to your nearest Metro,Superstore or Extra. My colleagues there will be able to assist further. Ty - James"
116301,06_06_2022_23_06,@Tesco Thanks this was an online order and I don't know why but all yh nappies were like this and I have been using this for over 9 months and never has this issue
Tesco,06_06_2022_23_06,"@116301 In this case, we'd recommend trying a smaller size to see if that helps. I'm also sorry to learn of the leaking, can I just check that you're referring to the absorbency gel please? Can you DM your full name, address &amp; email please? 2/2"
116301,06_06_2022_23_06,@Tesco hello i want to know recently I bough Ann online grocery order what some baby nappies in them as well but the nappies wouldn't even stay on the child for some reason one half box was like that and they were leaking so I called contact centre and they said they can't do nth
Tesco,06_06_2022_23_06,"@116302 @116303 Hi Benny, sorry for the delay in replying! They're available now for our Delivery Saver customers :) Thanks - Emma"
116304,06_06_2022_23_06,@Tesco @116302 @116303 They only seem to have released 23rd?! Furious!! 😡
116303,06_06_2022_23_06,"@116304 @Tesco @116302 Tesco said to me when i asked, only customers in our Fulfillment Centres can get Christmas Eve slots (London mainly)"
116303,06_06_2022_23_06,@116304 @Tesco @116302 some areas are not having a 24th delivery apparently
116302,06_06_2022_23_06,"@Tesco @116303 I'm in and have booked, cheers."
116303,06_06_2022_23_06,@116302 @Tesco glad your sorted!
116302,06_06_2022_23_06,"@116303 @Tesco Cheers, all the best."
116305,06_06_2022_23_06,@Tesco @116302 @116303 What’s the problem Tesco’s? Why is website busy !!!!!!
Tesco,06_06_2022_23_06,"@116305 Hello Kerrie, we were very busy first thing this morning when the slots went live. Can you let me know if you managed to get on in the end? TY - Eilish"
116305,06_06_2022_23_06,@Tesco @116302 @116303 What a joke. Queuing for Xmas slots!!!
116306,06_06_2022_23_06,@Tesco @116302 @116303 😡😡😡😡😡 still waiting and got the bowl of cherries
Tesco,06_06_2022_23_06,@116306 Hello Julia! Did you manage to get on the website in the end? TY - Eilish
116306,06_06_2022_23_06,"@Tesco Thank you, yes. Gave up at midnight. Went to bed, got up at 7, and got a reasonable slot."
Tesco,06_06_2022_23_06,@116306 Oh perfect! :) Thanks for letting me know! TY - Eilish
116307,06_06_2022_23_06,@Tesco @116302 @116303 None on there
116308,06_06_2022_23_06,@Tesco @116302 @116303 No they’re not 🤔 https://t.co/7HMIQXfyMQ
116303,06_06_2022_23_06,@116308 @Tesco @116302 I've just booked my slot for 23rd
116309,06_06_2022_23_06,@Tesco If you can actually get onto the website to order ......
116310,06_06_2022_23_06,@116309 @Tesco Not just us then! Queue time!
116309,06_06_2022_23_06,@116310 @Tesco Stick with it. I’ve just got through after a 20 min wait.
116311,06_06_2022_23_06,@Tesco @116302 @116303 Except your website is just saying it's busy so won't load!!!!!!
Tesco,06_06_2022_23_06,@116311 Hello Sarah! I'm so sorry about this! Did you manage to get online in the end? TY - Eilish
116311,06_06_2022_23_06,@Tesco I did thank you
Tesco,06_06_2022_23_06,@116311 That's great Sarah :) did you get the slot you wanted? - Mike
116311,06_06_2022_23_06,@Tesco I did thanks 😁
116302,06_06_2022_23_06,"@116303 @Tesco Really, OK ta."
116303,06_06_2022_23_06,@116302 @Tesco midnight apparently!
116302,06_06_2022_23_06,"So @tesco when you say 'early hours' for the delivery saver Christmas slots, just how early please, lunch in the Ashes, or first drinks break? Cheers."
AmazonHelp,06_06_2022_23_06,@116312 わざわざご連絡をいただき、ありがとうございます。問題が改善されたようで、何よりでございます。万が一再度お困りのことがございましたら、ご遠慮なくお知らせください🙏 YM
116312,06_06_2022_23_06,"@AmazonHelp 先日教えていただいたように、fireTVstickとルーターの両方を再起動してみたら、前回のようには途切れなくなりました！ありがとうございます😊今の所大丈夫ですが、あとは72時間TV当日に接続が切れてしまわないように祈るのみです...。
お礼と報告まで。 https://t.co/hS5VmxuIfX"
AmazonHelp,06_06_2022_23_06,@116312 こちらこそリプライいただきありがとうございます！ご様子を見ていただき、改善されない場合、お早目にカスタマーサービスにご連絡いただければと存じます。よろしくお願いいたします m(_ _)m HM
116312,06_06_2022_23_06,@AmazonHelp ご丁寧にありがとうございます！トライしてみて改善されなければCSへご連絡します。返信いただけると思っていなかったので本当に嬉しいです！
AmazonHelp,06_06_2022_23_06,"@116312 かしこまりました。端末、ルーター、モデムを再起動し改善するかお試しください。https://t.co/mUMGYDqPEM
改善しない場合、カスタマーサービスにお知らせください。https://t.co/NtNAX37Sr4 ET https://t.co/kp0Ug6rMsZ"
116312,06_06_2022_23_06,"@AmazonHelp ありがとうございます！
テレビにstickを接続しているのですが、WiFi接続がすぐに切れてしまい、数分しか見ることができません。"
AmazonHelp,06_06_2022_23_06,@116312 アマゾンです。お困りの状況が特定できないのですが、エラーメッセージや画面の状況、操作方法など詳しい状況を教えていただけますか。ご利用端末はテレビですかPS4などのゲーム機でしょうか。ET
116312,06_06_2022_23_06,@116313 fire TV stickを購入したのですが一瞬しかうつりません.°(ಗдಗ。)°.どうしたらいいのでしょうか...
116313,06_06_2022_23_06,「#72時間ホンネテレビ」をFire TV Stickで観よう。11/2 21時からAbemaTVで生放送。Fire TV Stickなら、大画面で楽しめます。Prime Nowにて、500円OFFキャンペーン実施中(エリア限定)。https://t.co/B8u1j1MVBu https://t.co/guqfbltFj1
AmazonHelp,06_06_2022_23_06,@116314 How long has it been since you've e-mailed the seller? ^TR
116314,06_06_2022_23_06,"@AmazonHelp Just now, don't use Amazon much so didn't know the process if you don't receive an item"
AmazonHelp,06_06_2022_23_06,"@116314 Please allow 48 hours for the seller to respond, Allen. Let us know how it works out and if we can help with anything else! ^CN"
116314,06_06_2022_23_06,@AmazonHelp Wasn't tracked as sent via Royal Mail. I've emailed the seller.
AmazonHelp,06_06_2022_23_06,@116314 We're unable to view any account information via Twitter. What's the current tracking shown here: https://t.co/aaDyEz1VgE? ^AG
116314,06_06_2022_23_06,@AmazonHelp Yeah I sent you a DM too. Had an email saying when it had been dispatched but nothing since.
AmazonHelp,06_06_2022_23_06,@116314 I'm sorry you haven't received it yet! Have you had an e-mail regarding the order? Please check junk/spam and let us know! ^TG
116314,06_06_2022_23_06,"@AmazonHelp Hi, I ordered an item on 18 Oct which said it would be delivered by 20 Oct and I still haven't received it. Can you help? Thanks"
AmazonHelp,06_06_2022_23_06,"@116315 Du kannst bei den Kategorien ""Bücher"" oder ""Bücher Fremdsprachig"" auswählen, wobei ersteres deinem Wunsch entspricht. Gruß ^JS"
116315,06_06_2022_23_06,"@AmazonHelp I'm learning German, so I don't really mind between German/English. If I have to choose, I say German."
AmazonHelp,06_06_2022_23_06,"@116315 Hi, just a question at the beginning - do you prefer answers in German or English? ^NW"
116315,06_06_2022_23_06,"@116316 Hi. How can I restrict results to German language books, while searching titles on amazon.de?"
AmazonHelp,06_06_2022_23_06,"@116317 I'm so sorry for the late delivery, Kimmie! Our carriers can deliver until 8 PM, please keep us updated on its arrival. ^BE"
116317,06_06_2022_23_06,@AmazonHelp I allowed it well past 8 PM. I was never notified about any other delays
AmazonHelp,06_06_2022_23_06,@116317 I'm sorry that it still hasn't arrived. Please contact us so that we can look into this together: https://t.co/hApLpMlfHN ^EA
116317,06_06_2022_23_06,"@AmazonHelp I made a same day ship mid Monday and it said it would deliver that day. It didn’t. Today it still says out for delivery, still no show."
AmazonHelp,06_06_2022_23_06,@116317 Hello! We'd love to help. Can you tell us a bit more about what's happening? ^EB
116317,06_06_2022_23_06,"@AmazonHelp hello, I’m having an issue with a same day ship order.  Can you help me?"
AmazonHelp,06_06_2022_23_06,"@116318  We'd like to take a closer look into this refund for you. Please reach us at:https://t.co/JzP7hlA23B
 ^CC"
116318,06_06_2022_23_06,Erm @AmazonHelp I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0
AmazonHelp,06_06_2022_23_06,"@116319 I'm sorry it hasn't arrived! Please reach us here: https://t.co/e6dQwzp386, so we can look into available options. ^SJ"
116319,06_06_2022_23_06,@AmazonHelp Where is my order? https://t.co/pXnKSCo2ex
AmazonHelp,06_06_2022_23_06,"@116320 Most items are readily available for shipping; however, some aren't and may have a longer processing time than others. ^QJ"
116320,06_06_2022_23_06,@AmazonHelp Bummer! I was hoping to get it quick. Oh well! Thanks for the response.
116320,06_06_2022_23_06,"Hey @115821, why is your Prime 2-day delivery not arriving until Monday? Is there a holiday I don't know about?"
AmazonHelp,06_06_2022_23_06,"@116321 I would like someone from our team to take a look into this for you, Sanu. Please reach out here: https://t.co/QtC7bueYoR ^LA"
116321,06_06_2022_23_06,"@AmazonHelp yes i did,but amazonuk is not doing the refund process.if they do it .i will get the money"
AmazonHelp,06_06_2022_23_06,@116321 Have you had a chance to speak with your bank regarding the refund? ^EA
116321,06_06_2022_23_06,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund
AmazonHelp,06_06_2022_23_06,@116321 When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR
116321,06_06_2022_23_06,@AmazonHelp and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp
AmazonHelp,06_06_2022_23_06,"@116321 I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG"
116321,06_06_2022_23_06,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces
AmazonHelp,06_06_2022_23_06,"@116322 I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC"
116322,06_06_2022_23_06,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile"
116322,06_06_2022_23_06,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again."
AmazonHelp,06_06_2022_23_06,@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH
116322,06_06_2022_23_06,the @amazonhelp queue is clueless on Amazon Household
AmazonHelp,06_06_2022_23_06,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE
116323,06_06_2022_23_06,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it
AmazonHelp,06_06_2022_23_06,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB
116323,06_06_2022_23_06,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!
AmazonHelp,06_06_2022_23_06,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ"
116325,06_06_2022_23_06,@AmazonHelp I have made many calls to Amazon CS. No resolution. Now what? Member since ‘98. Need corporate involved.
116325,06_06_2022_23_06,@AmazonHelp I’m not talking to customer service again. THATS part of the problem. I want someone in America @ corporate who can make decisions.
116325,06_06_2022_23_06,@AmazonHelp So I see that Amazon Twitter is staffed by the same people as customer service. Each answer here spoken by s different person (or bot)
116325,06_06_2022_23_06,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back
AmazonHelp,06_06_2022_23_06,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN
116325,06_06_2022_23_06,@AmazonHelp Want to speak to someone at corp to address these issues.
AmazonHelp,06_06_2022_23_06,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG
116325,06_06_2022_23_06,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.
AmazonHelp,06_06_2022_23_06,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH"
116325,06_06_2022_23_06,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.
idea_cares,06_06_2022_23_06,"@116326 We apologise for trouble caused,Please DM your Idea number and alternate number also elaborate on your concern so that we can assist you further.
Regards,
Amruta https://t.co/LBfZgLUt6Z"
116326,06_06_2022_23_06,"@116327, @idea_cares @116328 @116329 ,yet in 2017 we are facing very poor network in my village and surrounding locality."
idea_cares,06_06_2022_23_06,"@116330 We're awaiting for your response to resolve ur issue. Pls provide the same within next 24 hrs. Rgds, Idea Care"
116330,06_06_2022_23_06,@idea_cares I already replied via DIRECT MESSAGE
116330,06_06_2022_23_06,"@116331 @idea_cares Me &amp; my father have a security issue to report &amp; incompetancy of your Representative from connought place, delhi. That has costed us more than rs.1000. And till date we're suffering from the way idea has handled my dad's case. Need urgent help."
AppleSupport,06_06_2022_23_06,@116332 Let us know and we'll continue from there. https://t.co/GDrqU22YpT
116332,06_06_2022_23_06,@AppleSupport $100 billion says that solves my problem? I’m on 11.0.3 currently. Hold please.
AppleSupport,06_06_2022_23_06,@116332 We'd like to see what we can do to assist. What version of iOS are you currently running? We released iOS 11.1 today.
116332,06_06_2022_23_06,"Cupertino, we have a problem. .@115858 .@116333 .@AppleSupport .@190 https://t.co/ImMcJ8QsTM"
AppleSupport,06_06_2022_23_06,"@116334 Let’s work together on this situation. To clarify, did this start after updating to iOS 11.1? Also, which device are you using?"
116334,06_06_2022_23_06,"@AppleSupport Yes, after the update. I Phone 7"
AppleSupport,06_06_2022_23_06,@116334 Got it. Does this happen while using any particular App or feature? Let us know via a DM. We’ll keep moving forward from there. https://t.co/GDrqU22YpT
116334,06_06_2022_23_06,"@AppleSupport why is my battery life short? I updated to 11.1, my battery is poor. Wife didn’t she likes her battery life"
AppleSupport,06_06_2022_23_06,@116335 You should still be able to control Music on your iPhone from the watch. Check out the user guide here: https://t.co/vRQnmrhVHj
116335,06_06_2022_23_06,@AppleSupport But this does not show the music stored on my phone like it did in os3. I do not want to store music on my phone.
AppleSupport,06_06_2022_23_06,@116335 We certainly want to take a closer look into this issue. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT
116335,06_06_2022_23_06,@AppleSupport watchOs4 made my watch pointless Browsing music on my phone via the watch was 80% reason for buying it now it’s useless.
AppleSupport,06_06_2022_23_06,@116336 Hi there! iOS 11.1 was released earlier today containing some bug fixes. Let's back up and update: https://t.co/80YRnjDFDk
116336,06_06_2022_23_06,@AppleSupport Hopefully that helps...
116336,06_06_2022_23_06,"It’s been a few days since @115858 made me update my phone’s operating system. Now constantly glitching, hmm 🤔 I’m shocked!"
AppleSupport,06_06_2022_23_06,"@116337 We know how important your battery is &amp; we'll be happy to help. Which iOS version are you using? Also, when did this issue begin?"
116337,06_06_2022_23_06,@AppleSupport iOS 11.1 it’s been getting worse for a few months now
AppleSupport,06_06_2022_23_06,@116337 Please meet with us in DM. We'd like to gather some additional details from you. https://t.co/GDrqU22YpT
116337,06_06_2022_23_06,Question- @249 @115858 my iPhone6 dies very quick (have to charge it 3 times a day) my iPhone5 battery was faulty. Could this be the same?
AppleSupport,06_06_2022_23_06,@116338 We're here to help out! Which device is this on and which version of iOS is currently installed?
116338,06_06_2022_23_06,"@AppleSupport iPhone 7+, iOS 11.1"
AppleSupport,06_06_2022_23_06,"@116338 Thank you very much! Send us a DM to let us know if your speaker doesn't work on calls, or if other apps are affected as well. https://t.co/GDrqU22YpT"
116338,06_06_2022_23_06,And why is my music NEVER in my control center?! @AppleSupport
AppleSupport,06_06_2022_23_06,@116339 Check out this link: https://t.co/Lr8zUtw9ls Send us a DM if it doesn't help. https://t.co/GDrqU22YpT
116339,06_06_2022_23_06,"@115858 Just updated iOS on iPhone7, now iCloud backup greyed out, cannot be turned on, says “Last Backup Never”"
AppleSupport,06_06_2022_23_06,@116340 We can help. Let’s start with the following steps to see if we can save you a trip in for service: https://t.co/RqWW0duJ0U
116340,06_06_2022_23_06,"@AppleSupport Hi, I plugged an adapter straight into the transformer and it still didn't charger. The charger LED does not light up either."
AppleSupport,06_06_2022_23_06,@116340 We certainly want to take a closer look into this. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT
116340,06_06_2022_23_06,@AppleSupport ...cost for sending in for diagnosing a problem if it's out of warranty?
116340,06_06_2022_23_06,"@AppleSupport hi, I have a problem with my macbook pro, it won't turn on, I think it might be the charger but not sure. Is there a..."
AppleSupport,06_06_2022_23_06,@116341 Thanks for reaching out. DM which Bluetooth device you are trying to connect to so we can help. https://t.co/GDrqU22YpT
116341,06_06_2022_23_06,@AppleSupport still no reliable Bluetooth on my iPhone 8+.
AppleSupport,06_06_2022_23_06,@116342 We'd like to help. What is going on with the app?
116342,06_06_2022_23_06,"@AppleSupport When you roll the month, it does not appear and hangs"
AppleSupport,06_06_2022_23_06,@116342 We'd like to take a closer look at this. DM us and we'll go from there. https://t.co/GDrqU22YpT
116342,06_06_2022_23_06,@115858 when will the bug in the calendar app be fixed? I upgraded to iOS 11.1 and it still crashes when iOS 11.03
AppleSupport,06_06_2022_23_06,"@116343 Hey, we can provide some guidance. Let's meet in DM and we'll go from there. https://t.co/GDrqU22YpT"
116343,06_06_2022_23_06,@AppleSupport do you have any apps for epilepsy so I can detect my seizures thanks in advance
AppleSupport,06_06_2022_23_06,@116344 We're here to help with any issues you may having with performance. Let us know the exact iOS version to get started.
116344,06_06_2022_23_06,"@115858 really needs to fix this update. My phone has never been slower, for real."
AppleSupport,06_06_2022_23_06,@116345 Got it. We'd recommend backing up and updating your device to 11.1 and test things out further. Keep us posted on the results.
116345,06_06_2022_23_06,@AppleSupport 11.0.3
AppleSupport,06_06_2022_23_06,"@116345 Since we just released iOS 11.1 today, can you clarify which exact version you have installed?"
116345,06_06_2022_23_06,@AppleSupport newest version of iOS and iPhone 7
AppleSupport,06_06_2022_23_06,"@116345 We'll be happy to look into this with you. To clarify, which iPhone model do you have and what's the exact iOS version?"
116345,06_06_2022_23_06,My iPhone has erased and re-added emails dating back from 2013 til now twice in the past 24 hours. Wth??? @AppleSupport
116332,06_06_2022_23_06,"@AppleSupport While I️ have u,as imessaging has become so impersonal &amp; frequent, when will you implement italics/bold etc 2 give more context to message?"
AppleSupport,06_06_2022_23_06,@116346 We want to help with this. Let's start troubleshooting by trying the steps here: https://t.co/5KootZbxj1
116346,06_06_2022_23_06,Is anyone else having problems with there iPhone 7 saying no service? @115858 @115714
AppleSupport,06_06_2022_23_06,@116347 We'd be glad to see what we can do for you. Let's meet up in DM first. Thanks! https://t.co/GDrqU22YpT
116347,06_06_2022_23_06,So why is this happening I️ I️ I️ @AppleSupport
AppleSupport,06_06_2022_23_06,@116348 We'd like to look into this with you. Does the song appear to be greyed out?
116348,06_06_2022_23_06,@AppleSupport Yes
AppleSupport,06_06_2022_23_06,@116348 Thank you for reaching out. We've received your DM and will continue working with you there.
116348,06_06_2022_23_06,I keep getting this error message saying “the item can’t be played” and idk how to fix it... @115948 @AppleSupport
AppleSupport,06_06_2022_23_06,@116349 Send us a DM please and we will go from there. https://t.co/GDrqU22YpT
116349,06_06_2022_23_06,@AppleSupport I did
116349,06_06_2022_23_06,@AppleSupport @AppleSupport ^^check this out
116349,06_06_2022_23_06,@AppleSupport Internal problem. Any suggestions on how to help? Im not paying for a new phone because I didn’t cause the damage.
116349,06_06_2022_23_06,"@AppleSupport They could nothing worked. I went into the Apple store in lynnwood, and the guy tried to charge me for a replacement phone although it’s an"
116349,06_06_2022_23_06,@AppleSupport See how it says searching at the top instead of giving me signal?.....I’ve been dealing with that for 2 weeks and sprint did everything https://t.co/iB0NsSeL1G
AppleSupport,06_06_2022_23_06,@116349 We're happy to help. What seems to be the problem?
116349,06_06_2022_23_06,@AppleSupport HELP ME. I have a problem with my iPhone 7😑
AppleSupport,06_06_2022_23_06,"@116350 We're here for you. DM us, and we'll look into this together. https://t.co/GDrqU22YpT"
116350,06_06_2022_23_06,"@AppleSupport Any idea why icons show up like this? I did force reset to no avail. After initial notification display, they show up. https://t.co/qBFIAlpGyD"
AppleSupport,06_06_2022_23_06,@116351 We're glad to hear that's sorted out for you. Have a great day.
116351,06_06_2022_23_06,@AppleSupport It’s sorted. Thanks. iOS update needed a change and hard reboot
AppleSupport,06_06_2022_23_06,"@116351 We'd love to help with your alarm volume. Is the option to ""Change with Buttons"" disabled under Settings &gt; Sounds?"
116351,06_06_2022_23_06,@AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum!
AppleSupport,06_06_2022_23_06,"@116352 Hey, we can work together to figure out a solution. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT"
116352,06_06_2022_23_06,@AppleSupport live photo keeps turning on in the camera even when it’s set to stay off. Please fix in next update.
CoxHelp,06_06_2022_23_06,"@116353, That's not good please DM full address and primary name on the account so we can take a look. = JJ https://t.co/ovAKPbiuQa"
116353,06_06_2022_23_06,Do any of my friends actually know IT and problem solving since 4 @116021 people can’t figure it the fuck out?
