author_id,created_at,text
115797,06_06_2022_23_03,@AirAsiaSupport thank you very much..
115797,06_06_2022_23_03,@AirAsiaSupport Hi! i would like to know on my itenerary on how the birthday can be seen. i would like to double check if i can key in our birthdays right 🙂
AirAsiaSupport,06_06_2022_23_03,"@115797 Hi Loreen, you may check the passenger's date of birth via AirAsia member account under manage booking. Thanks-Sha"
115797,06_06_2022_23_03,@AirAsiaSupport but i cant see it. i only see itenerary.. no birthday
AirAsiaSupport,06_06_2022_23_03,@115797 As you may check it under manage my booking online or during web check in. Date of birth will be shown accordingly.- Ed
115797,06_06_2022_23_03,@AirAsiaSupport Hi Airasia. i want to rebook my return flight. but when i try rebooking my inbond also is rebooking. please help me. thanks
AirAsiaSupport,06_06_2022_23_03,@115797 Hi Loreen :) Kindly DM us the booking number that you wish to do change flight for us to assist you further-Thanks-Anwar
115797,06_06_2022_23_03,@AirAsiaSupport hi!  I have booked my ticket and when i see my itenary has been redundant i call ur customer service to assist but out of line.
AirAsiaSupport,06_06_2022_23_03,@115797 Sorry as we checked booking has already expired due to no payment made. Kindly please proceed with new booking - Ed
115797,06_06_2022_23_03,@AirAsiaSupport lost my booking # chua loreen lee flight z2 129.128 12/22-01/8 taipei-manila. __email__
115798,06_06_2022_23_03,"Lost your booking number? No worries, just drop me the passenger's name, flight details and email. I'll trace it and email u in no time :)"
AirAsiaSupport,06_06_2022_23_03,"@115799 Hi Emma, Could you please follow us so we can DM you again with the email reply sent to you  =) Yana"
115799,06_06_2022_23_03,"@AirAsiaSupport Hi Yana, followed!"
AirAsiaSupport,06_06_2022_23_03,"@115799 Hi Emma, We have replied to you via DM. please check again, Thank you- Mariya"
115799,06_06_2022_23_03,@AirAsiaSupport Hi Yana I don’t have any DMs from you. Did you mean email?
AirAsiaSupport,06_06_2022_23_03,@115799 We have replied to you via DM. Check it out =) Yana
115799,06_06_2022_23_03,@AirAsiaSupport CAS-19708536-CB92N2 CRM:0326600 Please check on this I haven't heard from my case officer in weeks and provided all docs.
AirAsiaSupport,06_06_2022_23_03,@115800  notified if there should be any changes-Yana
115800,06_06_2022_23_03,@115801 @115802 @AirAsiaSupport You'll be even happier to know that the restrictions around the volcano area have been lifted. Enjoy staying at home pal! 😂😂😂😂 #unlucky
115801,06_06_2022_23_03,@115802 @AirAsiaSupport Why are you not refunding my trip to Bali for Volcano eruption!!! Urgently refund!!
AirAsiaSupport,06_06_2022_23_03,@115800 We are terribly sorry but we could not offer any options since all the flight are operating as per normal.Passengers will be
AirAsiaSupport,06_06_2022_23_03,"@115797 Hi Looreen :) Kindly DM us the booking number and attach guest passport copy, we'll fix it for you, see you there! -Anwar"
115797,06_06_2022_23_03,@AirAsiaSupport my surname has been redundant where do i go to correct it?
AirAsiaSupport,06_06_2022_23_03,@115797 H
Morrisons,06_06_2022_23_03,@115803 Please don't tell me Carol!! I can't wait to go home &amp; find out!! - Chloe
115803,06_06_2022_23_03,@Morrisons My lips are sealed 😋
Morrisons,06_06_2022_23_03,@115803 Somebody else has told me!! I'm gutted :( - Chloe
115803,06_06_2022_23_03,"@Morrisons Aahhrrgh! Keep mum, I’m still watching 😄"
Morrisons,06_06_2022_23_03,"@115803 Don't you worry Carol, my lips are shut!! - Chloe"
115803,06_06_2022_23_03,"@Morrisons Aww, Sophie deserved winner 👏😄"
115803,06_06_2022_23_03,Fresh cream palmier @Morrisons bakery Bellshill gets my vote for #star baker 👨‍🍳😘😋💗just catching up on #gbbo17 don’t know who won yet 😄
Morrisons,06_06_2022_23_03,"@115804 Hi there, sorry about that. Please DM me when you visited the store and I'll look into this. Thanks - Kirsty"
115804,06_06_2022_23_03,"@Morrisons That's pointless as it's every day, all the time. No matter when I go in. I speak 2the management who r as fed up as I am. They've no staff."
Morrisons,06_06_2022_23_03,@115804 So sorry! Could you send me what store this is in so we can get this to the right people? - Janay
Morrisons,06_06_2022_23_03,"@115804 I can see you've sent the store, leave it with us and we'll get this sorted :) - Janay"
115804,06_06_2022_23_03,@Morrisons so fed up of this very familiar sight at Houghton Regis. Get more staff &amp; stock the place properly. This is just a small example https://t.co/CummsXx7jc
Morrisons,06_06_2022_23_03,"@115805  store you bought it from, along with your address and More Card number and I'll get this sorted for you. Thanks - Kirsty"
115805,06_06_2022_23_03,"@Morrisons 3 for £6, unless one is reduced (hidden label on the side!) then it’s 3 for £6.14. Don’t care about the 14p but feel ripped off! https://t.co/jG0fTncMDr"
Morrisons,06_06_2022_23_03,"@115805 Hi Emma, sorry about that. If a product is reduced then the previous offer isn't applied. Please DM me the barcode and the"
NikeSupport,06_06_2022_23_03,"@115806 You're welcome, William. Give us a shout if you need assistance with anything else. Good luck with the NRC app."
115806,06_06_2022_23_03,@NikeSupport Thank you nike
NikeSupport,06_06_2022_23_03,@115806 While the Coach plans can be weeks in time. It's up to you to decide what fits you best. (2/2)
115806,06_06_2022_23_03,"@NikeSupport I'm new to nike+ run club app,  should i start with guided runs or my couch?"
NikeSupport,06_06_2022_23_03,@115806 We got this. Both are beneficial to starting the NRC app. The Audio Guided runs are one time runs. (1/2)
AskAmex,06_06_2022_23_03,@115807 What exactly is the issue you are having?
115807,06_06_2022_23_03,@AskAmex I’ve asked your sales rep about the payments and she wasn’t ready to listen to any issues that I had.
AskAmex,06_06_2022_23_03,"@115807 Apologies for all of the issues. If you have time to chat securely with me, I would be happy to review. ^Rachel"
115807,06_06_2022_23_03,@AskAmex Sure. Please drop me a message now.
AskAmex,06_06_2022_23_03,@115807 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10307  and we will continue our conversation there. ^RK
115807,06_06_2022_23_03,@AskAmex Amex Platinum and Amex everyday card.
